ID Consumidor	G�nero	Estado civil	Pets	Bairro
9416	F	Casado(a)	1	Cidade tiradentes
9417	M	Solteiro(a)	5	Itaquera
9419	M	Solteiro(a)	1	Guaianases
9420	F	Casado(a)	1	Itaquera
9421	M	Solteiro(a)	3	Vila Prudente
9422	F	Casado(a)	4	Cidade tiradentes
9425	F	Casado(a)	5	S�o Miguel Paulista
9426	M	Solteiro(a)	3	Cidade tiradentes
9432	F	Solteiro(a)	1	S�o Miguel Paulista
9433	F	Solteiro(a)	4	Guaianases
9435	F	Solteiro(a)	1	Cidade tiradentes
9437	F	Casado(a)	1	Itaquera
9438	F	Casado(a)	4	Cidade tiradentes
9439	M	Casado(a)	1	Vila Prudente
9440	F	Solteiro(a)	2	Guaianases
9443	M	Solteiro(a)	4	Cidade tiradentes
9444	M	Solteiro(a)	5	Cidade tiradentes
9447	M	Solteiro(a)	1	Itaquera
9448	F	Casado(a)	3	Itaquera
9449	M	Solteiro(a)	2	Cidade tiradentes
9450	F	Solteiro(a)	2	Cidade tiradentes
9451	F	Casado(a)	1	Itaquera
9455	M	Casado(a)	5	Itaquera
9456	M	Solteiro(a)	1	S�o Miguel Paulista
9457	M	Casado(a)	3	Vila Prudente
9459	F	Solteiro(a)	4	Guaianases
9460	M	Casado(a)	1	Cidade tiradentes
9461	M	Solteiro(a)	4	Itaquera
9462	M	Casado(a)	3	S�o Miguel Paulista
9464	F	Solteiro(a)	5	Cidade tiradentes
9467	M	Solteiro(a)	4	Guaianases
9469	F	Solteiro(a)	1	Itaquera
9471	F	Casado(a)	3	Cidade tiradentes
9473	F	Casado(a)	5	Itaquera
9476	F	Solteiro(a)	1	Cidade tiradentes
9478	M	Casado(a)	5	Vila Prudente
9479	M	Casado(a)	4	Cidade tiradentes
9480	M	Casado(a)	4	Cidade tiradentes
9481	F	Solteiro(a)	2	Guaianases
9484	M	Solteiro(a)	4	Cidade tiradentes
9487	M	Casado(a)	3	Itaquera
9488	F	Casado(a)	2	Guaianases
9491	M	Casado(a)	4	Itaquera
9492	M	Casado(a)	5	Cidade tiradentes
9494	M	Casado(a)	2	Itaquera
9495	M	Solteiro(a)	1	Itaquera
9498	M	Solteiro(a)	4	S�o Miguel Paulista
9499	M	Casado(a)	4	Cidade tiradentes
9500	M	Casado(a)	3	Itaquera
9501	M	Solteiro(a)	4	Itaquera
9504	F	Solteiro(a)	2	Itaquera
9505	F	Solteiro(a)	3	Itaquera
9507	M	Solteiro(a)	1	Itaquera
9509	M	Casado(a)	4	Itaquera
9510	F	Solteiro(a)	5	Guaianases
9512	F	Casado(a)	4	S�o Miguel Paulista
9513	F	Casado(a)	4	Itaquera
9514	F	Solteiro(a)	1	Vila Prudente
9516	F	Solteiro(a)	4	Itaquera
9517	F	Casado(a)	3	Vila Prudente
9522	M	Casado(a)	4	Cidade tiradentes
9524	F	Casado(a)	3	Guaianases
9525	M	Solteiro(a)	4	S�o Miguel Paulista
9527	F	Solteiro(a)	1	Itaquera
9528	M	Casado(a)	1	Itaquera
9533	F	Casado(a)	5	Guaianases
9535	F	Casado(a)	5	Guaianases
9536	F	Casado(a)	5	Guaianases
9540	M	Solteiro(a)	1	Cidade tiradentes
9542	M	Solteiro(a)	1	Vila Prudente
9543	F	Solteiro(a)	1	Itaquera
9546	M	Solteiro(a)	3	Cidade tiradentes
9549	F	Casado(a)	1	Cidade tiradentes
9550	M	Solteiro(a)	1	Cidade tiradentes
9551	M	Casado(a)	2	Guaianases
9552	M	Solteiro(a)	4	Itaquera
9554	M	Casado(a)	3	Itaquera
9555	F	Casado(a)	1	Itaquera
9556	F	Solteiro(a)	2	Itaquera
9558	F	Casado(a)	3	Cidade tiradentes
9559	F	Casado(a)	2	S�o Miguel Paulista
9561	F	Solteiro(a)	2	Cidade tiradentes
9564	M	Solteiro(a)	5	Itaquera
9567	M	Casado(a)	3	Itaquera
9569	M	Solteiro(a)	5	Itaquera
9571	M	Solteiro(a)	1	Guaianases
9573	M	Casado(a)	3	S�o Miguel Paulista
9574	F	Casado(a)	4	S�o Miguel Paulista
9578	M	Casado(a)	2	Itaquera
9581	F	Solteiro(a)	4	Guaianases
9583	F	Solteiro(a)	3	Itaquera
9584	F	Solteiro(a)	4	Itaquera
9585	F	Solteiro(a)	3	S�o Miguel Paulista
9586	F	Solteiro(a)	3	S�o Miguel Paulista
9588	M	Casado(a)	2	Itaquera
9592	M	Solteiro(a)	2	S�o Miguel Paulista
9593	F	Solteiro(a)	1	Guaianases
9595	M	Casado(a)	4	S�o Miguel Paulista
9596	M	Casado(a)	1	Cidade tiradentes
9598	M	Solteiro(a)	3	Cidade tiradentes
9599	F	Solteiro(a)	4	Guaianases
9601	M	Solteiro(a)	1	Guaianases
9602	M	Casado(a)	1	Guaianases
9603	M	Solteiro(a)	4	Cidade tiradentes
9604	M	Casado(a)	1	Guaianases
9606	F	Solteiro(a)	1	S�o Miguel Paulista
9607	M	Casado(a)	1	Itaquera
9610	M	Solteiro(a)	2	Cidade tiradentes
9611	F	Solteiro(a)	5	Itaquera
9612	F	Casado(a)	1	Itaquera
9619	M	Casado(a)	3	Guaianases
9620	M	Solteiro(a)	4	S�o Miguel Paulista
9621	M	Casado(a)	5	Cidade tiradentes
9622	F	Solteiro(a)	3	Cidade tiradentes
9623	F	Solteiro(a)	2	Itaquera
9625	F	Casado(a)	2	Cidade tiradentes
9629	F	Casado(a)	1	Guaianases
9630	F	Casado(a)	4	Cidade tiradentes
9631	M	Casado(a)	5	Guaianases
9633	F	Casado(a)	1	Itaquera
9634	M	Casado(a)	3	S�o Miguel Paulista
9638	F	Casado(a)	3	Guaianases
9639	M	Casado(a)	1	Itaquera
9640	F	Casado(a)	2	Itaquera
9642	M	Casado(a)	4	Guaianases
9644	F	Casado(a)	2	Guaianases
9648	F	Solteiro(a)	1	Itaquera
9649	M	Casado(a)	4	Cidade tiradentes
9651	F	Solteiro(a)	5	Vila Prudente
9652	F	Casado(a)	3	Vila Prudente
9656	M	Casado(a)	2	Guaianases
9658	F	Casado(a)	4	Itaquera
9660	F	Solteiro(a)	1	Cidade tiradentes
9662	M	Solteiro(a)	3	Cidade tiradentes
9665	M	Solteiro(a)	5	S�o Miguel Paulista
9667	M	Casado(a)	3	S�o Miguel Paulista
9668	F	Casado(a)	1	Itaquera
9671	M	Casado(a)	4	Itaquera
9673	M	Solteiro(a)	2	Itaquera
9674	F	Solteiro(a)	1	Itaquera
9678	F	Solteiro(a)	4	S�o Miguel Paulista
9679	F	Solteiro(a)	1	Cidade tiradentes
9680	F	Solteiro(a)	5	Cidade tiradentes
9682	M	Casado(a)	4	Itaquera
9684	M	Casado(a)	4	Vila Prudente
9685	F	Solteiro(a)	3	S�o Miguel Paulista
9686	M	Solteiro(a)	1	Cidade tiradentes
9687	M	Solteiro(a)	1	Itaquera
9691	M	Casado(a)	3	Itaquera
9692	F	Solteiro(a)	3	Guaianases
9694	M	Solteiro(a)	1	Itaquera
9697	F	Casado(a)	2	S�o Miguel Paulista
9703	M	Solteiro(a)	1	Guaianases
9709	M	Casado(a)	2	Cidade tiradentes
9710	M	Solteiro(a)	3	Cidade tiradentes
9715	F	Solteiro(a)	4	Itaquera
9717	M	Casado(a)	4	Cidade tiradentes
9719	F	Solteiro(a)	5	Guaianases
9725	M	Casado(a)	3	S�o Miguel Paulista
9726	M	Casado(a)	3	Cidade tiradentes
9728	M	Casado(a)	1	Guaianases
9734	F	Casado(a)	4	Itaquera
9736	M	Solteiro(a)	3	Itaquera
9743	F	Casado(a)	4	S�o Miguel Paulista
9744	M	Solteiro(a)	3	Cidade tiradentes
9745	M	Solteiro(a)	4	Itaquera
9746	F	Solteiro(a)	2	Itaquera
9747	M	Solteiro(a)	5	Itaquera
9748	F	Solteiro(a)	1	Guaianases
9752	F	Casado(a)	1	Itaquera
9753	F	Solteiro(a)	4	Guaianases
9754	F	Casado(a)	2	S�o Miguel Paulista
9758	F	Casado(a)	5	Itaquera
9759	F	Casado(a)	4	Itaquera
9760	F	Solteiro(a)	2	Itaquera
9761	F	Casado(a)	3	Guaianases
9766	F	Casado(a)	1	S�o Miguel Paulista
9767	M	Casado(a)	3	Itaquera
9770	M	Solteiro(a)	4	Itaquera
9771	M	Solteiro(a)	3	Cidade tiradentes
9773	M	Casado(a)	1	Itaquera
9775	F	Solteiro(a)	2	Cidade tiradentes
9776	F	Solteiro(a)	2	Itaquera
9777	M	Casado(a)	1	S�o Miguel Paulista
9778	M	Solteiro(a)	1	S�o Miguel Paulista
9779	M	Solteiro(a)	1	Cidade tiradentes
9781	F	Solteiro(a)	1	Guaianases
9782	F	Solteiro(a)	2	Itaquera
9784	F	Solteiro(a)	3	S�o Miguel Paulista
9785	M	Solteiro(a)	3	Itaquera
9786	F	Casado(a)	3	Guaianases
9787	M	Casado(a)	1	Itaquera
9788	F	Casado(a)	1	Itaquera
9790	F	Casado(a)	4	Cidade tiradentes
9791	F	Solteiro(a)	1	Itaquera
9793	F	Casado(a)	4	Itaquera
9794	F	Solteiro(a)	3	Vila Prudente
9795	M	Solteiro(a)	2	Guaianases
9797	F	Casado(a)	5	Guaianases
9800	M	Casado(a)	3	Itaquera
9801	F	Solteiro(a)	2	Guaianases
9806	M	Solteiro(a)	4	Cidade tiradentes
9807	F	Solteiro(a)	1	Cidade tiradentes
9808	M	Solteiro(a)	4	Cidade tiradentes
9810	M	Solteiro(a)	3	Guaianases
9811	F	Solteiro(a)	1	S�o Miguel Paulista
9812	F	Casado(a)	2	Itaquera
9813	F	Casado(a)	4	Itaquera
9814	M	Solteiro(a)	1	Itaquera
9815	M	Casado(a)	5	Guaianases
9816	F	Solteiro(a)	3	Itaquera
9819	M	Casado(a)	2	Guaianases
9820	F	Solteiro(a)	3	S�o Miguel Paulista
9822	M	Casado(a)	4	Cidade tiradentes
9823	F	Casado(a)	1	Itaquera
9824	M	Solteiro(a)	4	Cidade tiradentes
9825	F	Solteiro(a)	2	Itaquera
9826	M	Solteiro(a)	4	Itaquera
9829	M	Solteiro(a)	3	S�o Miguel Paulista
9830	F	Casado(a)	4	Cidade tiradentes
9831	F	Casado(a)	3	Itaquera
9833	M	Solteiro(a)	1	Cidade tiradentes
9835	F	Casado(a)	1	Cidade tiradentes
9837	M	Casado(a)	5	Itaquera
9842	F	Casado(a)	4	S�o Miguel Paulista
9844	F	Casado(a)	4	Cidade tiradentes
9846	F	Casado(a)	4	Guaianases
9848	M	Solteiro(a)	2	Cidade tiradentes
9850	M	Casado(a)	2	Itaquera
9851	M	Solteiro(a)	1	Guaianases
9852	M	Solteiro(a)	3	Guaianases
9854	M	Solteiro(a)	5	Cidade tiradentes
9855	F	Solteiro(a)	4	Cidade tiradentes
9859	M	Casado(a)	3	S�o Miguel Paulista
9860	F	Solteiro(a)	1	Guaianases
9863	M	Solteiro(a)	1	Itaquera
9866	M	Solteiro(a)	1	Guaianases
9867	F	Solteiro(a)	5	Itaquera
9868	F	Casado(a)	1	Guaianases
9869	M	Casado(a)	3	Guaianases
9870	M	Solteiro(a)	1	Vila Prudente
9871	F	Casado(a)	4	Itaquera
9873	M	Solteiro(a)	2	Itaquera
9880	F	Casado(a)	3	Cidade tiradentes
9881	M	Casado(a)	1	Guaianases
9883	M	Solteiro(a)	2	Cidade tiradentes
9884	F	Solteiro(a)	3	Guaianases
9885	M	Casado(a)	4	Itaquera
9887	M	Casado(a)	5	S�o Miguel Paulista
9891	M	Casado(a)	1	S�o Miguel Paulista
9892	M	Casado(a)	5	Itaquera
9895	M	Solteiro(a)	3	S�o Miguel Paulista
9896	M	Casado(a)	1	S�o Miguel Paulista
9897	M	Casado(a)	1	Guaianases
9898	F	Casado(a)	2	Itaquera
9900	M	Solteiro(a)	5	Itaquera
9901	F	Casado(a)	4	S�o Miguel Paulista
9903	M	Solteiro(a)	4	Cidade tiradentes
9904	M	Casado(a)	1	Cidade tiradentes
9906	F	Solteiro(a)	4	Cidade tiradentes
9908	M	Casado(a)	2	Cidade tiradentes
9909	M	Solteiro(a)	4	Guaianases
9919	F	Solteiro(a)	2	Cidade tiradentes
9920	M	Casado(a)	2	Itaquera
9924	F	Casado(a)	1	Itaquera
9928	F	Solteiro(a)	5	Guaianases
9929	M	Casado(a)	3	Itaquera
9930	M	Solteiro(a)	2	Cidade tiradentes
9931	F	Casado(a)	3	Cidade tiradentes
9932	F	Solteiro(a)	4	Cidade tiradentes
9933	F	Casado(a)	3	Vila Prudente
9937	M	Casado(a)	2	Itaquera
9939	M	Casado(a)	2	Vila Prudente
9941	M	Solteiro(a)	2	S�o Miguel Paulista
9942	M	Casado(a)	1	S�o Miguel Paulista
9943	M	Solteiro(a)	1	Itaquera
9944	M	Solteiro(a)	3	Itaquera
9945	M	Casado(a)	1	Cidade tiradentes
9949	M	Solteiro(a)	3	Guaianases
9951	M	Casado(a)	4	Guaianases
9953	F	Solteiro(a)	1	S�o Miguel Paulista
9954	F	Casado(a)	3	S�o Miguel Paulista
9956	F	Solteiro(a)	4	Itaquera
9962	M	Solteiro(a)	1	Cidade tiradentes
9966	M	Casado(a)	4	Cidade tiradentes
9967	F	Solteiro(a)	3	S�o Miguel Paulista
9971	F	Casado(a)	3	S�o Miguel Paulista
9972	M	Casado(a)	1	Itaquera
9973	M	Solteiro(a)	3	Itaquera
9974	M	Casado(a)	3	Itaquera
9976	F	Casado(a)	4	Itaquera
9977	F	Solteiro(a)	4	Guaianases
9978	F	Solteiro(a)	4	Cidade tiradentes
9979	M	Solteiro(a)	4	Cidade tiradentes
9984	M	Solteiro(a)	1	S�o Miguel Paulista
9985	M	Casado(a)	3	Cidade tiradentes
9987	F	Casado(a)	2	Vila Prudente
9989	M	Casado(a)	3	S�o Miguel Paulista
9990	F	Solteiro(a)	3	Cidade tiradentes
9992	M	Solteiro(a)	2	Guaianases
9993	M	Solteiro(a)	1	Cidade tiradentes
9995	F	Casado(a)	2	Cidade tiradentes
9997	F	Casado(a)	2	Itaquera
9998	M	Solteiro(a)	1	Cidade tiradentes
9999	M	Solteiro(a)	1	Itaquera
10000	F	Solteiro(a)	5	S�o Miguel Paulista
10001	F	Casado(a)	1	Cidade tiradentes
10002	M	Casado(a)	3	Guaianases
10003	F	Solteiro(a)	1	Guaianases
10004	F	Casado(a)	2	Itaquera
10008	F	Solteiro(a)	1	Cidade tiradentes
10009	F	Solteiro(a)	4	Guaianases
10012	F	Casado(a)	3	Guaianases
10015	F	Casado(a)	1	Itaquera
10016	M	Casado(a)	4	Cidade tiradentes
10019	F	Solteiro(a)	2	Guaianases
10020	F	Casado(a)	2	Guaianases
10021	F	Casado(a)	1	Guaianases
10022	M	Casado(a)	2	Cidade tiradentes
10023	F	Solteiro(a)	4	Vila Prudente
10024	M	Casado(a)	1	Cidade tiradentes
10025	M	Casado(a)	1	Cidade tiradentes
10026	F	Solteiro(a)	3	Itaquera
10028	F	Casado(a)	4	Vila Prudente
10029	F	Casado(a)	3	Cidade tiradentes
10031	F	Casado(a)	3	Guaianases
10032	F	Casado(a)	4	Cidade tiradentes
10033	F	Solteiro(a)	2	Guaianases
10034	F	Casado(a)	2	Itaquera
10039	M	Casado(a)	4	Guaianases
10043	F	Casado(a)	2	Vila Prudente
10047	M	Solteiro(a)	2	Cidade tiradentes
10048	F	Solteiro(a)	2	S�o Miguel Paulista
10049	F	Casado(a)	3	Itaquera
10050	M	Casado(a)	2	Cidade tiradentes
10054	F	Solteiro(a)	4	Itaquera
10055	M	Casado(a)	3	Itaquera
10058	F	Solteiro(a)	5	Itaquera
10059	M	Casado(a)	1	Itaquera
10060	F	Solteiro(a)	2	Vila Prudente
10061	M	Casado(a)	3	Cidade tiradentes
10063	F	Solteiro(a)	1	Vila Prudente
10064	M	Casado(a)	4	Guaianases
10065	F	Solteiro(a)	1	Cidade tiradentes
10067	F	Solteiro(a)	1	Cidade tiradentes
10068	F	Casado(a)	2	S�o Miguel Paulista
10070	F	Casado(a)	2	Itaquera
10071	M	Solteiro(a)	2	Cidade tiradentes
10073	F	Solteiro(a)	2	S�o Miguel Paulista
10075	F	Solteiro(a)	4	Itaquera
10076	M	Casado(a)	5	Vila Prudente
10079	F	Solteiro(a)	1	Guaianases
10080	M	Casado(a)	5	Cidade tiradentes
10081	M	Solteiro(a)	3	Itaquera
10083	F	Solteiro(a)	2	Cidade tiradentes
10091	M	Casado(a)	2	Itaquera
10093	M	Casado(a)	2	Vila Prudente
10095	F	Solteiro(a)	1	S�o Miguel Paulista
10098	M	Casado(a)	1	Itaquera
10099	M	Casado(a)	2	Guaianases
10101	F	Casado(a)	1	Itaquera
10102	M	Casado(a)	1	Itaquera
10104	F	Casado(a)	4	Itaquera
10106	M	Casado(a)	5	Itaquera
10113	F	Solteiro(a)	4	S�o Miguel Paulista
10114	F	Casado(a)	3	S�o Miguel Paulista
10116	M	Casado(a)	3	Itaquera
10118	F	Solteiro(a)	1	Itaquera
10119	F	Casado(a)	2	Cidade tiradentes
10120	F	Casado(a)	1	Cidade tiradentes
10121	M	Casado(a)	1	Cidade tiradentes
10126	F	Solteiro(a)	3	Itaquera
10128	M	Solteiro(a)	4	Itaquera
10131	F	Casado(a)	5	Itaquera
10133	F	Casado(a)	5	Guaianases
10134	F	Casado(a)	3	Guaianases
10137	F	Solteiro(a)	2	Cidade tiradentes
10138	M	Casado(a)	4	Cidade tiradentes
10142	F	Casado(a)	3	Guaianases
10145	F	Casado(a)	1	Itaquera
10147	M	Casado(a)	5	Cidade tiradentes
10150	M	Solteiro(a)	3	Itaquera
10152	M	Solteiro(a)	5	Itaquera
10153	M	Solteiro(a)	1	Itaquera
10154	F	Casado(a)	2	Cidade tiradentes
10160	M	Solteiro(a)	1	S�o Miguel Paulista
10161	M	Solteiro(a)	1	Cidade tiradentes
10166	F	Casado(a)	1	Guaianases
10167	M	Casado(a)	2	Itaquera
10168	F	Solteiro(a)	3	Itaquera
10171	M	Solteiro(a)	4	Cidade tiradentes
10173	F	Casado(a)	1	Guaianases
10174	M	Solteiro(a)	5	Itaquera
10176	M	Casado(a)	3	Itaquera
10177	M	Casado(a)	4	Cidade tiradentes
10178	M	Casado(a)	2	Cidade tiradentes
10181	F	Casado(a)	1	S�o Miguel Paulista
10186	M	Solteiro(a)	2	Itaquera
10189	F	Solteiro(a)	2	Cidade tiradentes
10190	M	Casado(a)	5	Itaquera
10191	F	Solteiro(a)	4	Guaianases
10192	M	Casado(a)	3	Itaquera
10205	M	Solteiro(a)	3	Cidade tiradentes
10208	M	Solteiro(a)	4	Cidade tiradentes
10209	F	Solteiro(a)	1	Cidade tiradentes
10210	M	Solteiro(a)	3	Cidade tiradentes
10213	M	Solteiro(a)	2	Cidade tiradentes
10214	F	Casado(a)	3	Cidade tiradentes
10220	F	Casado(a)	4	Cidade tiradentes
10225	F	Solteiro(a)	2	S�o Miguel Paulista
10226	F	Solteiro(a)	3	S�o Miguel Paulista
10229	F	Casado(a)	1	Cidade tiradentes
10230	F	Solteiro(a)	1	S�o Miguel Paulista
10231	M	Solteiro(a)	2	Cidade tiradentes
10233	M	Casado(a)	2	Guaianases
10240	F	Solteiro(a)	3	Guaianases
10241	F	Casado(a)	5	S�o Miguel Paulista
10242	F	Casado(a)	4	S�o Miguel Paulista
10243	M	Casado(a)	4	Itaquera
10249	F	Solteiro(a)	4	Itaquera
10250	M	Casado(a)	2	Itaquera
10251	F	Casado(a)	3	Guaianases
10253	F	Casado(a)	3	Guaianases
10255	M	Solteiro(a)	1	Vila Prudente
10257	F	Casado(a)	1	Itaquera
10258	M	Casado(a)	4	Itaquera
10260	M	Solteiro(a)	3	Guaianases
10262	F	Casado(a)	5	Itaquera
10263	F	Solteiro(a)	3	Cidade tiradentes
10266	F	Solteiro(a)	3	Itaquera
10268	F	Solteiro(a)	2	Itaquera
10271	F	Solteiro(a)	1	Cidade tiradentes
10273	F	Solteiro(a)	3	Itaquera
10274	M	Solteiro(a)	4	Cidade tiradentes
10277	M	Casado(a)	4	Guaianases
10278	F	Casado(a)	1	Cidade tiradentes
10280	F	Casado(a)	5	Itaquera
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
